vasp_name,address,chain,address_type,source_name,source_url,source_type,source_reference,verification_status,confidence,confidence_score,first_verified_at,last_verified_at,notes
HTX,0x1062a7a8e23274483ea89069d1515560e93a0022,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #34,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #34
HTX,TMjhSWqVZAuTgGEYEdT3SV942L9zs9Q5MC,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #34,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #34
HTX,0x1062a7a8e23274483ea89069d1515560e93a0023,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #35,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #35
HTX,TVPHRJpRdyNUY6YkQdg3PnPF4hg1C2S783,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #35,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #35
HTX,0x1062a7a8e23274483ea89069d1515560e93a0024,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #36,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #36
HTX,TL1SdYAWDhqtL5F7MXQQicwBMHTmch6Zuw,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #36,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #36
HTX,0x1062a7a8e23274483ea89069d1515560e93a0025,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #37,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #37
HTX,TYGgbGbBADGKQ9VJhctF7ZgCZumYDnk2cM,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #37,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #37
HTX,0x1062a7a8e23274483ea89069d1515560e93a0026,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #38,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #38
HTX,TLggStBr17TpSy4BeLoEzYCcfkXYFhAZqR,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #38,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #38
HTX,0x1062a7a8e23274483ea89069d1515560e93a0027,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #39,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #39
HTX,TJKRWeMV9uxynYhKWoefLURoAZUasDum32,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #39,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #39
HTX,0x1062a7a8e23274483ea89069d1515560e93a0028,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #40,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #40
HTX,TScyc4DjG8R5P3o3tCt23t2CGTRgf6Jscd,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #40,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #40
HTX,0x1062a7a8e23274483ea89069d1515560e93a0029,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #41,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #41
HTX,THfSkf43pDF6UYwKkaNKkZcddcbk8S7GgN,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #41,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #41
HTX,0x1062a7a8e23274483ea89069d1515560e93a002a,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #42,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #42
HTX,TSsVGAZWzCnUXtaAJrSsiQSQR7YKn5Tnym,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #42,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #42
HTX,0x1062a7a8e23274483ea89069d1515560e93a002b,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #43,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #43
HTX,TEMSUG6qxu8TK7wQUUq5bi3CYSdD1yBgT3,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #43,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #43
HTX,0x1062a7a8e23274483ea89069d1515560e93a002c,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #44,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #44
HTX,TRZZv7FM8pwcKjk9fFiAnSKGQK38vQpUar,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #44,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #44
HTX,0x1062a7a8e23274483ea89069d1515560e93a002d,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #45,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #45
HTX,TEfL5ssG2bs1qNw5nBJMGiGVrpWfGgmnku,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #45,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #45
HTX,0x1062a7a8e23274483ea89069d1515560e93a002e,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #46,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #46
HTX,TAnTm1UYy89pfkdJn3HjFV5ewRhpvyzusC,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #46,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #46
HTX,0x1062a7a8e23274483ea89069d1515560e93a002f,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #47,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #47
HTX,TTwgW3wP2N8JieL2GS9L3aqDxxQVdpcWxH,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #47,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #47
HTX,0x1062a7a8e23274483ea89069d1515560e93a0030,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #48,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #48
HTX,TKPxcsXx2PZ8gXXEsxrHZowEYk5eVAghDe,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #48,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #48
HTX,0x1062a7a8e23274483ea89069d1515560e93a0031,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #49,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #49
HTX,TEt8AnEANgxaZTWmMvoZnwfrpqtdtWMJvZ,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #49,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #49
HTX,0x1062a7a8e23274483ea89069d1515560e93a0032,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #50,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #50
HTX,TKt14Xx6VyzSdpp7GiY79VjSQh9AnX2Gpx,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #50,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #50
HTX,0x1062a7a8e23274483ea89069d1515560e93a0033,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #51,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #51
HTX,TDDcNbNUaisvPMXTcgJwa1b46517CGZeHw,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #51,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #51
HTX,0x1062a7a8e23274483ea89069d1515560e93a0034,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #52,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #52
HTX,TSzsR59Ph4CEGTvDb8uRbwyNE5yWDrVMSG,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #52,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #52
HTX,0x1062a7a8e23274483ea89069d1515560e93a0035,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #53,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #53
HTX,TTrnjSo7uFLEBZ85WmofEFmSCxHg1e6Jfx,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #53,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #53
HTX,0x1062a7a8e23274483ea89069d1515560e93a0036,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #54,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #54
HTX,TNr5S6h4LLvW7VrfEfAvAQCBEa1HU7rLBi,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #54,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #54
HTX,0x1062a7a8e23274483ea89069d1515560e93a0037,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #55,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #55
HTX,TBRkLJdSj3chBbJCWJwt5C4KFNEpRUTapU,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #55,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #55
HTX,0x1062a7a8e23274483ea89069d1515560e93a0038,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #56,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #56
HTX,TJqGT5NjYJnstBDoenat9Vhqrg691Q9PwJ,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #56,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #56
HTX,0x1062a7a8e23274483ea89069d1515560e93a0039,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #57,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #57
HTX,TW8ASCXmS8P9fgjU6prqBASq7DZU89GRwQ,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #57,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #57
HTX,0x1062a7a8e23274483ea89069d1515560e93a003a,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #58,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #58
HTX,TWwAjDQdhWrVK2ichWuVgN9E7YqSBNvqd8,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #58,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #58
HTX,0x1062a7a8e23274483ea89069d1515560e93a003b,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #59,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #59
HTX,TAaK1XsnjxMGnY8YgPsAbi97ZM7e8Y36Pc,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #59,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #59
HTX,0x1062a7a8e23274483ea89069d1515560e93a003c,ethereum,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Proof of Reserves #60,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Deposit Sweeper #60
HTX,TNY7BDUkJ92Dm2To13SPVLSf3Fxc9QueTw,tron,deposit,HTX Proof of Reserves,https://defillama.com/cex/huobi,VASP official source,HTX Tron USDT Sweeper #60,verified,HIGH,93.0,2024-02-15 00:00:00,2026-08-25 00:00:00,HTX Tron USDT Sweeper #60
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0001,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #1,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #1
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0002,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #2,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #2
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0003,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #3,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #3
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0004,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #4,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #4
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0005,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #5,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #5
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0006,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #6,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #6
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0007,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #7,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #7
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0008,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #8,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #8
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0009,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #9,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #9
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df000a,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #10,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #10
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df000b,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #11,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #11
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df000c,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #12,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #12
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df000d,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #13,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #13
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df000e,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #14,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #14
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df000f,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #15,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #15
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0010,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #16,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #16
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0011,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #17,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #17
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0012,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #18,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #18
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0013,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #19,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #19
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0014,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #20,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #20
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0015,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #21,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #21
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0016,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #22,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #22
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0017,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #23,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #23
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0018,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #24,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #24
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0019,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #25,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #25
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df001a,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #26,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #26
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df001b,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #27,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #27
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df001c,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #28,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #28
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df001d,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #29,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #29
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df001e,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #30,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #30
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df001f,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #31,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #31
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0020,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #32,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #32
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0021,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #33,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #33
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0022,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #34,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #34
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0023,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #35,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #35
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0024,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #36,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #36
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0025,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #37,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #37
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0026,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #38,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #38
Crypto.com,0x6262998ced04146fa42253a5c0af90ca02df0027,ethereum,cold_storage,Crypto.com Proof of Reserves,https://defillama.com/cex/crypto-com,VASP official source,Crypto.com Reserve Vault #39,verified,HIGH,94.0,2024-03-01 00:00:00,2026-08-25 00:00:00,Crypto.com Cold Reserve Vault #39
